Customer_ID,Purchase_Date,Cover_Start_Date,Country,LOB,Property_Type,Property_Value,Claims_Count,Period_of_Cover_Years,Annual_Premium,Broker,Exposure,ROI,Loss_Ratio,Frequency,Severity,Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp,Period_of_Cover
e272483f5db135b8f075937b13cc32ac,2019-11-20,2020-03-28,Japan,Private,Residential,141343,9,38,87379,Athena,1,17,11,3,516958,2020,3,28,00:57:51,41.9481,142.3364,54.9,4.9,"42km S of Shizunai, Japan",1585357071,6
eceedef503983a6b7a417df0a23f363f,2013-08-04,2013-08-06,Japan,Private,Public,660536,10,21,40736,Athena,2,-67,54,2,225967,2020,3,27,05:27:43,27.665,140.0144,485.9,4.1,"227km WNW of Chichi-shima, Japan",1585286863,22
c716ef87a76ad5636c2a8b3052875052,2000-11-27,2001-01-10,Japan,Private,Public,72537,8,58,38602,Athena,4,-8,51,1,370448,2020,3,25,22:18:22,38.6159,142.3339,53.1,4.1,"73km SE of Ofunato, Japan",1585174702,15
a1a428234340bcbd3db179e4e07baa1f,2007-09-07,2008-04-08,Japan,Private,Public,91306,1,36,87139,Athena,4,34,61,3,775788,2020,3,25,17:43:43,30.418,140.2907,35,4.3,"299km S of Hachijo-jima, Japan",1585158223,21
1b5c86efd6e2400e380532d4b1c95474,2004-08-30,2005-07-10,Japan,Commercial,Industrial,153707,9,60,84811,Athena,5,-96,0,3,261744,2020,3,25,02:33:05,28.9487,140.9109,89.4,4.4,"243km NNW of Chichi-shima, Japan",1585103585,26
f3207603dfaf05fa73eec9ec0fa6c70a,2010-12-29,2011-01-26,Japan,Private,Public,387038,2,30,28684,Athena,3,-51,24,5,3896,2020,3,24,19:04:06,30.5203,140.2516,10,4.8,"287km S of Hachijo-jima, Japan",1585076646,27
46369fefc99fc549ada9655dda98120e,2006-05-16,2007-04-23,Japan,Private,Public,767561,10,80,59628,Athena,2,-40,65,1,339187,2020,3,23,13:57:28,26.5038,128.7569,17.4,4.9,"78km E of Nago, Japan",1584971848,30
76a9b2427c3ab8d8ce2891456aa877a6,2006-11-30,2007-08-10,Japan,Private,Industrial,581476,7,51,40684,Athena,4,-33,58,1,408948,2020,3,21,09:03:11,37.1433,141.3843,37.1,4.5,"45km ENE of Iwaki, Japan",1584781391,14
224296bb494ce555698cad571b83dfaa,2016-03-19,2016-10-31,Japan,Commercial,Public,285231,7,83,19743,Athena,4,27,-64,2,594170,2020,3,21,03:37:54,41.5368,142.07,66.9,4.4,"76km ENE of Mutsu, Japan",1584761874,23
71506860763e02ceacb3a9f72ae97fbb,2018-02-22,2018-03-26,Japan,Commercial,Public,399011,2,8,30193,Athena,3,-82,64,1,668476,2020,3,20,19:47:39,30.6338,131.2297,37.8,4.3,"24km ESE of Nishinoomote, Japan",1584733659,23
b8ae6a47fb1180efa08e4024ef0649e2,2004-03-02,2004-04-07,Japan,Commercial,Residential,548553,7,33,70846,Athena,3,-73,-66,5,847402,2020,3,19,13:39:14,27.8699,139.4878,498.7,4.1,"283km WNW of Chichi-shima, Japan",1584625154,15
26110b537118f4163d6013a8499da568,2015-03-26,2015-07-03,Japan,Commercial,Industrial,276530,7,6,27382,Athena,1,42,100,1,651888,2020,3,18,16:32:42,42.0706,141.907,54.1,4.3,"47km SW of Shizunai, Japan",1584549162,19
a2ab0f96ec852d68f65bc05ec4629e11,2007-11-23,2008-11-13,Japan,Private,Public,308843,3,88,46403,Athena,4,-80,77,1,496639,2020,3,17,15:10:32,42.3191,138.3524,230.3,5,"191km WSW of Iwanai, Japan",1584457832,27
654123d920b034637de4ecece7f5d18b,2014-06-05,2015-02-02,Japan,Private,Residential,818054,4,7,50641,Athena,4,15,89,3,761899,2020,3,17,07:54:52,38.1946,141.9151,57.4,4.2,"59km ESE of Ishinomaki, Japan",1584431692,20
f2cf2b5a8afa0f845f4ee9d0f6897bee,2008-08-03,2008-12-09,Japan,Commercial,Public,299784,5,21,48234,Athena,1,-43,91,4,215046,2020,3,16,12:23:33,34.0482,137.4438,349.4,4.1,"70km SSE of Tahara, Japan",1584361413,11
1603d5c37212e6173e919b4d00a9bb04,2002-05-27,2003-05-02,Japan,Commercial,Public,107768,2,56,54053,Athena,2,73,72,3,882683,2020,3,16,11:42:20,33.3266,130.8069,10,3.8,"11km W of Hita, Japan",1584358940,25
b0cc75918179f8a8ba6684648e4e4814,2005-06-01,2006-03-29,Japan,Private,Residential,633783,10,41,50312,Athena,4,82,41,4,285396,2020,3,15,02:49:09,37.2276,141.8443,35,4.2,"80km ESE of Namie, Japan",1584240549,19
8c4d1e850dd247e755a7e818d6100147,2009-05-09,2009-09-15,Japan,Private,Residential,299473,6,45,84297,Athena,2,-81,66,2,890634,2020,3,14,11:05:28,42.3423,142.8144,72.5,4.1,"36km E of Shizunai, Japan",1584183928,26
ea71a08d5fb8e3a8fe205c75ef95cb90,1995-09-10,1996-07-30,Japan,Commercial,Residential,707372,3,67,11983,Athena,3,68,-35,1,82515,2020,3,14,07:55:42,27.8957,128.0117,10,4.4,"144km N of Nago, Japan",1584172542,20
74be6b3139d1c3ff7ffdca135c25e028,2003-04-10,2003-12-20,Japan,Private,Residential,80536,3,75,42219,Athena,1,39,-57,3,249062,2020,3,13,13:06:41,33.3101,139.5257,10,4.7,"35km NW of Hachijo-jima, Japan",1584104801,25
1287e7bb3d4bc1346b8b7bc94a4bb5a6,1994-04-17,1994-08-19,Japan,Private,Residential,787788,8,12,11252,Athena,4,-85,-8,2,706980,2020,3,12,17:18:46,37.2745,136.878,10,5.3,"26km NNW of Nanao, Japan",1584033526,7
81f5679a2d04e835e76807601a722b1f,2017-03-28,2018-01-07,Japan,Private,Residential,780589,1,59,92527,Athena,4,-16,-93,1,248027,2020,3,11,05:03:39,38.3565,141.9805,38.3,4,"59km E of Ishinomaki, Japan",1583903019,17
ab543ed2e87e285e6773b0698b70cc73,1998-02-18,1998-09-05,Japan,Commercial,Public,515814,10,46,83625,Athena,5,83,-61,4,155090,2020,3,11,04:04:29,39.7282,140.5913,52.2,4.5,"16km N of Kakudate, Japan",1583899469,24
368bd8bed2c78c79ba24c7f34f30301c,2015-08-29,2016-06-06,Japan,Commercial,Industrial,117231,8,56,61364,Athena,1,27,-35,2,337422,2020,3,10,19:16:02,25.4504,140.9308,140.8,4.3,"84km NNW of Iwo Jima, Japan",1583867762,6
be79dd59c9834b3476ca8def69c6e9bd,2004-07-26,2004-08-22,Japan,Commercial,Residential,703494,2,73,5287,Athena,1,32,98,1,695977,2020,3,10,09:29:35,26.6344,141.6954,40.2,4.2,"71km SW of Chichi-shima, Japan",1583832575,11
2eef1784b27f0a5b1979fd44b52d9a70,2003-04-11,2004-01-13,Japan,Private,Industrial,798882,9,49,20698,Athena,5,27,88,2,613017,2020,3,10,06:39:54,31.8019,141.5858,10,4.5,"219km SE of Hachijo-jima, Japan",1583822394,9
828be7249cb28b7ecb384cb6ea105c4c,2018-09-13,2018-11-19,Japan,Commercial,Public,956733,7,21,22675,Athena,3,-16,33,3,167284,2020,3,10,00:13:34,38.4076,142.0393,48.5,4.3,"64km E of Ishinomaki, Japan",1583799214,26
2c3645a5e50cd8b5bc782ff887ffe650,1992-02-29,1993-01-16,Japan,Commercial,Industrial,644849,2,5,13386,Athena,1,37,-51,3,267149,2020,3,9,14:13:05,24.9267,142.6689,10,4.7,"135km E of Iwo Jima, Japan",1583763185,25
73aac6a1c2b8b783d758d9757c42c6e4,2005-02-25,2006-01-27,Japan,Commercial,Residential,343415,10,57,36695,Athena,3,3,-44,3,363325,2020,3,9,11:56:01,36.2335,139.6415,118.4,4.4,"1km SSW of Fujioka, Japan",1583754961,11
7a194108a178687d6c0f937a432b23ea,2009-05-09,2010-03-05,Japan,Commercial,Public,86957,7,22,26302,Athena,2,-5,-15,5,443533,2020,3,9,03:34:13,31.3873,141.7668,10,4.2,"264km SE of Hachijo-jima, Japan",1583724853,10
49f8a427a9fb20b407ac7172d702b9fe,2018-06-29,2019-01-08,Japan,Commercial,Public,101988,5,34,43421,Athena,5,63,-78,5,974508,2020,3,8,19:28:44,33.3291,131.9925,57.6,4.9,"30km ENE of Tsurusaki, Japan",1583695724,19
d199ed0382aaee9b5607b0c521cf6bcc,2004-05-25,2005-01-03,Japan,Private,Industrial,866409,10,91,65052,Athena,5,24,57,1,6431,2020,3,7,21:39:17,27.8914,140.0037,378.6,4.1,"236km WNW of Chichi-shima, Japan",1583617157,19
c120e3fe41ee14f66098ecc2efa082c6,2009-12-02,2010-05-29,Japan,Commercial,Residential,656932,3,88,36288,Athena,3,-4,57,3,805821,2020,3,7,15:47:51,28.3162,142.623,10,4.5,"142km NNE of Chichi-shima, Japan",1583596071,27
6d13630e0361da043b36c18fd6ae0235,2022-11-20,2023-11-08,Japan,Private,Public,417364,10,67,13644,Athena,5,4,13,1,746545,2020,3,7,11:56:54,35.8554,140.2108,73.3,4.3,"5km SSE of Ryugasaki, Japan",1583582214,26
d8a4c8d3371d5408bfafa298b2770998,1998-11-10,1998-11-28,Japan,Commercial,Industrial,939777,1,5,71504,Athena,3,81,8,1,773929,2020,3,6,19:15:28,26.3188,128.1643,10,4,"29km E of Gushikawa, Japan",1583522128,8
3a6c05dd8aed4fbefd7d15a05b98de87,2002-02-20,2002-08-16,Japan,Commercial,Industrial,407609,9,17,66594,Athena,2,8,-6,1,176731,2020,3,4,23:19:12,23.4307,142.2702,146.1,4.2,"177km SSE of Iwo Jima, Japan",1583363952,14
756cd0d48857b01c2f4542ee44129b63,1993-07-27,1994-06-24,Japan,Private,Public,112656,1,24,20590,Athena,4,19,-31,1,172996,2020,3,4,12:46:21,28.6308,142.6483,10,4.9,"176km NNE of Chichi-shima, Japan",1583325981,16
87b0a0b731307c5ab7eb87247ab1dabc,2020-12-13,2021-02-05,Japan,Commercial,Public,25535,7,9,64577,Athena,1,75,-22,5,305954,2020,3,4,07:25:44,35.6985,141.1343,38.2,4,"27km E of Hasaki, Japan",1583306744,24
7b414a30c837d64263f648c7ab8acde8,2018-09-23,2019-08-09,Japan,Commercial,Industrial,795551,9,80,37977,Athena,1,79,58,2,543857,2020,3,3,09:44:48,30.4295,130.9831,35,4.5,"33km S of Nishinoomote, Japan",1583228688,26
153e3be119d178a1029573443d14d4d4,1999-06-21,1999-07-01,Japan,Commercial,Public,336056,3,32,42571,Athena,2,21,-86,4,273659,2020,3,3,09:31:14,30.5148,131.0045,51.2,4.8,"24km S of Nishinoomote, Japan",1583227874,29
727737bbfe9065933cf9034484696689,2021-07-23,2022-06-08,Japan,Commercial,Industrial,968295,2,96,85971,Athena,2,95,-52,3,734512,2020,3,3,03:20:24,42.098,142.7325,77.8,4.2,"39km SE of Shizunai, Japan",1583205624,25
e91da961655e8dec61cbab2606319bfc,2002-06-28,2003-05-14,Japan,Private,Industrial,459283,8,2,42987,Athena,4,60,-28,2,823903,2020,3,3,02:59:43,37.171,140.939,55.5,4.3,"14km NNE of Iwaki, Japan",1583204383,15
135eea04339cef1c91f3d5b452e6f053,2010-03-17,2011-03-13,Japan,Private,Residential,915154,6,28,19069,Athena,1,26,-73,3,938277,2020,3,2,22:43:23,43.2368,143.8296,32,4.5,"53km WNW of Kushiro, Japan",1583189003,20
2312d76aee0b0a8bee921801b82ecb6f,1998-12-24,1999-11-12,Japan,Private,Public,468177,5,27,97218,Athena,2,56,57,1,101912,2020,3,2,00:47:34,39.35,144.6548,10,4.8,"233km E of Yamada, Japan",1583110054,12
5d2cb0199d8884a3d44bae4e6da5bd4e,2019-11-13,2020-05-09,Japan,Private,Industrial,721833,5,28,12043,Athena,4,-10,-36,5,801758,2020,3,1,00:08:37,37.2306,142.0157,40.7,4.4,"94km ESE of Namie, Japan",1583021317,12
2ce434fd26d5dd5c194672d0797e49ed,1995-07-13,1995-09-02,Japan,Private,Industrial,369871,6,20,57010,Athena,1,-25,24,3,761512,2020,2,28,20:29:04,27.3423,140.1894,459.5,4.1,"202km W of Chichi-shima, Japan",1582921744,21
3348492266f997e129bea0846c4d2e6a,1998-04-22,1999-01-22,Japan,Private,Residential,705564,6,52,11497,Athena,1,-72,21,1,486327,2020,2,28,13:34:48,26.9113,143.6198,10,4.5,"140km E of Chichi-shima, Japan",1582896888,30
81b44bd51361d07648e3355407d1cb49,2012-01-03,2012-01-16,Japan,Commercial,Residential,444780,6,52,3573,Athena,2,26,-23,3,254915,2020,2,28,10:19:51,26.8769,143.6265,10,4.5,"141km E of Chichi-shima, Japan",1582885191,8
fdbdfbc6859f2e1a83453fa2228cbffb,2017-10-17,2018-10-16,Japan,Commercial,Industrial,246773,4,59,6102,Athena,3,-16,81,2,328440,2020,2,28,09:59:10,26.8596,143.5593,10,4.5,"135km E of Chichi-shima, Japan",1582883950,6
4b993759b2c6fa127dcf5f8d4fe87b62,1999-10-15,1999-11-28,Japan,Private,Industrial,562368,4,72,59351,Athena,2,28,-34,5,227920,2020,2,28,05:10:07,26.8062,130.0648,10,4.7,"182km SSE of Naze, Japan",1582866607,19
d4479673d15f966fafc5f34e62ae1360,2000-07-25,2001-02-27,Japan,Private,Industrial,474291,4,8,38333,Athena,1,19,56,3,91161,2020,2,26,21:35:48,26.9538,143.6172,10,4.4,"139km E of Chichi-shima, Japan",1582752948,6
b8b5d0ac3e719607c61fbad6ebab20e4,1991-02-06,1991-04-23,Japan,Private,Industrial,763453,4,81,21657,Athena,3,-91,-71,4,364085,2020,2,26,18:02:44,38.856,142.2843,35,4.1,"54km ESE of Ofunato, Japan",1582740164,29
e773bce5df60c82140b18ae2c3ecb3a3,2008-12-23,2009-08-22,Japan,Private,Public,759800,9,71,13828,Athena,1,93,-12,1,800854,2020,2,26,00:22:29,31.1351,130.3393,164,4.3,"14km S of Makurazaki, Japan",1582676549,28
c9e03b2a367ada5d99bc989b347a1394,1994-04-13,1995-01-07,Japan,Private,Public,882890,6,68,98015,Athena,2,-83,1,2,510005,2020,2,25,17:58:58,37.4571,141.9374,44,4.2,"82km E of Namie, Japan",1582653538,26
9406b58935ccd83fa317fc8c81fa0910,2004-11-11,2005-01-01,Japan,Private,Industrial,408508,10,98,32125,Athena,1,-28,-49,1,143172,2020,2,25,15:00:07,25.4672,143.7073,10,4.5,"232km SE of Chichi-shima, Japan",1582642807,22
fc3c26f32eba84f5205434d6f1da67e5,1990-07-15,1991-06-30,Japan,Private,Industrial,761601,8,26,77468,Athena,1,-28,-2,5,791701,2020,2,25,13:39:49,27.6916,130.6511,10,4.4,"137km ESE of Naze, Japan",1582637989,5
f07e064f322255ef4dc08b5f60fd1bb7,2017-06-02,2017-11-29,Japan,Commercial,Industrial,190547,1,57,42751,Athena,1,-34,65,4,482556,2020,2,25,06:39:47,39.4197,143.2941,28.2,4.7,"115km E of Yamada, Japan",1582612787,16
74564ce6a84439a177ff5b1045e7a314,1995-02-26,1995-09-25,Japan,Private,Residential,950757,1,81,38203,Athena,3,39,76,3,328071,2020,2,25,03:34:47,25.0095,127.0806,10,4.5,"136km SSW of Itoman, Japan",1582601687,27
a4274308584c8a2763ac31af9a0072bd,1992-03-04,1992-05-20,Japan,Private,Industrial,502320,8,47,24192,Athena,2,-57,-21,5,304807,2020,2,24,13:12:06,27.1309,140.202,470.9,4.6,"199km W of Chichi-shima, Japan",1582549926,16
1fd39c9a7c081e0094ab6c96ec9c1ae7,2016-09-06,2016-10-15,Japan,Commercial,Public,528303,7,55,63151,Athena,2,6,61,4,279865,2020,2,23,17:29:19,33.7852,140.6157,67.6,4.4,"108km NE of Hachijo-jima, Japan",1582478959,11
f3bd31fbc42434bc26528004d287abd8,2009-08-20,2010-05-26,Japan,Private,Industrial,340039,7,8,61506,Athena,4,-11,79,2,435475,2020,2,23,13:53:34,26.9589,143.7164,10,4.7,"149km E of Chichi-shima, Japan",1582466014,18
c63f35bc9324b794e8e3f440363234f9,1995-11-03,1996-04-13,Japan,Private,Public,640449,5,67,34515,Athena,2,37,41,2,902701,2020,2,23,13:25:40,28.5128,142.785,10,5.1,"168km NNE of Chichi-shima, Japan",1582464340,6
003bccb611d9d32b9942a1fbb17bb9b1,1998-06-06,1999-04-02,Japan,Private,Industrial,64589,4,60,62310,Athena,1,31,-32,5,433921,2020,2,23,10:03:35,33.685,141.3439,10,4.7,"158km ENE of Hachijo-jima, Japan",1582452215,8
d107cb01f0cfda58abea34ec4b37bab1,2008-08-26,2009-04-13,Japan,Commercial,Residential,965173,9,78,50803,Athena,2,-91,49,3,367084,2020,2,23,09:48:54,35.1977,140.0662,73.6,4.2,"11km NNW of Kawaguchi, Japan",1582451334,11
b32119b963b874f639c29a829d72fcc4,2006-10-05,2007-06-10,Japan,Commercial,Industrial,128188,7,99,30347,Athena,2,-80,29,5,666599,2020,2,22,20:42:15,39.381,143.654,10,4.4,"147km E of Yamada, Japan",1582404135,8
2ad30a6e5f0b9245ea0c19071bdf0ffa,2023-04-18,2024-02-01,Japan,Commercial,Residential,494893,10,39,72801,Athena,2,-93,40,5,147425,2020,2,22,11:47:24,34.2485,137.9287,20.2,4.1,"47km SW of Oyama, Japan",1582372044,5
911edcff514b97db49c162ba1f9f5092,1996-07-02,1996-08-17,Japan,Private,Public,83086,3,78,13859,Athena,4,64,86,3,363890,2020,2,22,08:47:04,27.0302,143.6732,10,4.9,"144km E of Chichi-shima, Japan",1582361224,28
7a12a60510843fecf56f185fbf487970,2005-02-03,2005-04-07,Japan,Commercial,Industrial,583304,5,63,12149,Athena,5,62,62,4,600399,2020,2,20,23:13:59,27.0308,140.3075,439.1,4.3,"189km W of Chichi-shima, Japan",1582240439,25
c692c83f14081b30d5f194bb48e8025f,2019-05-25,2019-07-31,Japan,Private,Residential,802503,6,44,31878,Athena,1,74,72,2,1438,2020,2,20,17:35:35,29.7617,140.4757,129.1,4.6,"Izu Islands, Japan region",1582220135,8
6416085d508d318d67c269906c24cb36,2009-01-15,2009-06-03,Japan,Commercial,Residential,285219,4,73,14549,Athena,1,-35,38,1,537031,2020,2,20,12:33:04,28.452,142.7387,10,4.5,"160km NNE of Chichi-shima, Japan",1582201984,20
d7488178f89ee298ac6621b4fdc94ea3,2020-11-09,2021-04-29,Japan,Private,Public,239381,2,7,36038,Athena,5,-39,-52,3,414096,2020,2,20,10:30:06,27.0492,143.5252,10,4.2,"129km E of Chichi-shima, Japan",1582194606,23
39d76796f44c7e7541edd34bc2053939,2017-01-04,2017-08-29,Japan,Commercial,Residential,67071,8,19,15610,Athena,4,-67,72,1,660723,2020,2,20,03:53:09,35.3338,140.4729,35,4.5,"12km NE of Ohara, Japan",1582170789,18
55d15ca8cb8164dc813d47c07e6e50a7,2005-11-27,2006-10-11,Japan,Commercial,Public,233685,4,34,59682,Athena,1,-86,-37,2,269712,2020,2,20,00:48:11,26.9522,143.7101,10,4.6,"148km E of Chichi-shima, Japan",1582159691,7
297514a77f0589994141c00b3a0a15fd,1992-04-09,1992-05-10,Japan,Private,Industrial,568392,10,14,27725,Athena,4,-77,-45,5,105065,2020,2,19,15:50:33,43.284,143.8159,24,4.7,"56km NW of Kushiro, Japan",1582127433,26
f1adebe4a80dad2f983c318e90226718,2006-10-06,2006-12-25,Japan,Private,Industrial,908140,3,80,3645,Athena,3,4,-52,2,937645,2020,2,18,13:31:26,28.5699,142.6028,10,4.4,"169km NNE of Chichi-shima, Japan",1582032686,23
fcb86f32b1dac83c8da1a815f94a4f6f,2014-01-14,2014-07-04,Japan,Commercial,Public,264690,1,9,64885,Athena,4,-64,-17,5,676432,2020,2,18,03:45:32,30.5218,131.13,35,4.7,"26km SSE of Nishinoomote, Japan",1581997532,19
b8a8dfe2828e617bcd272dcc2515d8aa,2015-12-15,2016-07-13,Japan,Private,Industrial,406682,7,16,17648,Athena,1,16,-83,3,620559,2020,2,18,03:45:11,30.4795,131.1893,35,4.5,"33km SSE of Nishinoomote, Japan",1581997511,12
00da49a08af44475f69ba668741cfc20,1996-08-27,1996-12-17,Japan,Commercial,Public,593875,8,70,82734,Athena,2,-55,-29,4,41235,2020,2,17,12:54:53,28.6016,142.6583,10,5.3,"173km NNE of Chichi-shima, Japan",1581944093,18
9682b58d057b5b5e6753874c50a6c67e,1990-04-19,1990-10-04,Japan,Private,Public,536677,3,23,20760,Athena,4,85,5,4,122965,2020,2,17,03:40:52,35.8956,140.1472,57,4.6,"3km W of Ryugasaki, Japan",1581910852,5
fd99a89afbbacdc80f19b092d9e15601,1990-05-08,1991-03-07,Japan,Commercial,Public,362660,10,85,69868,Athena,5,60,-57,1,168744,2020,2,16,11:18:12,28.6382,142.6677,10,5,"177km NNE of Chichi-shima, Japan",1581851892,25
63f12e1c5f1fbeff8e4ed614a4494f46,2017-04-29,2017-10-13,Japan,Commercial,Industrial,782130,9,70,95441,Athena,5,-98,56,1,582896,2020,2,15,18:52:47,40.8796,144.9676,10,4.5,"237km SSE of Kushiro, Japan",1581792767,5
775638d37f25445ed16ab52e4f5c9553,2002-09-27,2003-05-20,Japan,Private,Public,249221,4,72,23049,Athena,1,83,-65,4,843116,2020,2,15,06:08:24,33.1848,136.8315,387,4,"99km SE of Shingu, Japan",1581746904,10
5f4ec9086dcbbf6b26830733d1e416d2,1999-12-20,2000-06-24,Japan,Commercial,Public,203660,3,21,7446,Athena,2,-2,-81,1,933799,2020,2,14,17:41:03,26.775,143.9981,10,4.5,"180km E of Chichi-shima, Japan",1581702063,27
5cec8689438206d9686363e22a367a7c,2013-08-10,2014-05-20,Japan,Private,Residential,579183,8,63,60893,Athena,2,94,92,5,141236,2020,2,14,08:18:07,25.8928,140.7123,111.2,4.4,"137km NNW of Iwo Jima, Japan",1581668287,15
eb5b1ab60d170b81895a9db572f0090e,1995-04-13,1996-04-05,Japan,Commercial,Industrial,987963,6,36,75237,Athena,1,97,19,3,551298,2020,2,14,06:22:26,30.0463,142.4704,10,4.7,"Izu Islands, Japan region",1581661346,16
bb7f8f7260884eca885c4d56a8a12249,1992-09-10,1993-02-15,Japan,Commercial,Industrial,730471,8,14,84593,Athena,4,-95,28,5,229598,2020,2,14,04:13:25,28.3824,142.7365,10,4.5,"152km NNE of Chichi-shima, Japan",1581653605,17
ba06ab7b378510a12908cc33ceb3c80b,2021-03-06,2021-10-26,Japan,Private,Public,607961,4,7,45773,Athena,2,-49,-37,3,398726,2020,2,14,01:13:40,28.4619,142.776,10,4.6,"162km NNE of Chichi-shima, Japan",1581642820,10
bd825abeda0dfffbc576fdf4e5f2da6b,2005-06-11,2006-04-22,Japan,Private,Residential,230345,3,97,11942,Athena,1,69,-42,2,713000,2020,2,13,03:55:48,27.3407,129.2716,10,4.7,"115km S of Naze, Japan",1581566148,14
dc2c201f6b41a967fa13cb2956d638f6,2008-05-07,2009-01-01,Japan,Commercial,Industrial,972052,9,50,29020,Athena,2,66,18,4,239489,2020,2,12,10:37:18,37.3216,141.3807,77.9,5.2,"38km ESE of Namie, Japan",1581503838,26
404c5c254757468c9cc51eba6094589b,1992-05-18,1993-02-12,Japan,Commercial,Public,297591,7,34,99959,Athena,4,45,69,4,118498,2020,2,12,10:36:36,42.7601,142.0219,53.6,4.3,"30km ESE of Chitose, Japan",1581503796,16
7f0ccab61221fd2cb017bc066156a4fc,2013-09-15,2014-06-15,Japan,Commercial,Public,791537,10,8,72267,Athena,5,20,-5,4,121845,2020,2,11,19:14:32,37.8694,140.2501,98.7,4.5,"12km ESE of Yonezawa, Japan",1581448472,23
156a2655ac74dd0dcf030c2ed5ad8dde,1996-12-25,1997-01-09,Japan,Private,Industrial,152082,9,28,37329,Athena,4,8,57,5,716894,2020,2,10,21:11:44,35.5343,139.5135,10,3.2,"5km E of Machida, Japan",1581369104,11
8c30d9a05108d277c6782ad8bd850e03,2021-08-04,2021-09-10,Japan,Private,Residential,352422,9,31,44758,Athena,4,14,54,3,831529,2020,2,10,14:52:17,33.3608,141.3023,51.5,4.6,"143km ENE of Hachijo-jima, Japan",1581346337,13
57c7ab01eb811ed3fd13862f879a3fef,2000-01-10,2000-03-02,Japan,Private,Residential,745259,5,61,83043,Athena,5,71,54,2,401282,2020,2,10,10:11:07,36.4145,144.123,31.8,4.8,"297km ESE of Iwaki, Japan",1581329467,21
3c09df4e31923c36d7e2aad0365a9cda,2022-11-07,2023-10-04,Japan,Private,Residential,30492,4,70,11309,Athena,1,-5,84,3,128677,2020,2,9,21:08:32,30.3971,131.1234,35,4.3,"39km SSE of Nishinoomote, Japan",1581282512,28
0a0a5326347ba55340bfd304ef97ccc1,1992-03-12,1992-12-26,Japan,Private,Public,808909,5,18,9435,Athena,3,-45,-34,5,123023,2020,2,9,07:36:14,35.8349,140.5842,40.4,4,"3km WSW of Omigawa, Japan",1581233774,17
673d08668979dace213dd8a4bd5687ee,2017-12-16,2018-04-29,Japan,Private,Public,845270,6,77,51301,Athena,5,27,-76,1,986062,2020,2,8,22:47:05,36.2877,141.8212,19.1,4.1,"108km NE of Hasaki, Japan",1581202025,5
99ac2b149ac45db9d5a3f876fc7fd2af,1996-02-05,1996-09-27,Japan,Private,Residential,902107,4,42,84814,Athena,1,98,-38,3,72833,2020,2,8,21:58:38,34.0063,138.1414,14.1,4.6,"66km S of Oyama, Japan",1581199118,25
4183ab3cd191b0f8027746b93d1abfef,2015-11-15,2015-12-21,Japan,Private,Industrial,653283,3,32,36460,Athena,1,54,8,4,589110,2020,2,8,03:13:59,39.2206,142.8228,35,4.3,"80km ESE of Yamada, Japan",1581131639,20
aca23b3a60752a3ded3bc4a9fc08ee1f,1996-02-16,1996-04-22,Japan,Commercial,Industrial,767942,5,78,69546,Athena,2,-94,99,5,637522,2020,2,6,11:19:56,36.2822,141.8024,10,5.3,"106km NE of Hasaki, Japan",1580987996,9
6de91da9332c89a2ea6e8d247a7faa5b,2013-07-20,2013-12-21,Japan,Private,Public,222855,1,47,65570,Athena,3,-1,-88,4,643288,2020,2,6,06:44:12,32.2397,141.8038,10,4.4,"209km ESE of Hachijo-jima, Japan",1580971452,11
9dd92d184c203886e7ad3963009a3ed5,2022-01-02,2022-06-21,Japan,Commercial,Residential,167207,8,27,65949,Athena,5,-44,-34,1,985973,2020,2,6,02:24:16,28.4281,142.64,10,4.6,"154km NNE of Chichi-shima, Japan",1580955856,27
c1a67e5c6a9af843d0b2d3915c5cbf61,2010-04-18,2010-11-25,Japan,Private,Public,19761,7,58,18927,Athena,5,93,-1,1,24112,2020,2,5,02:50:52,29.3724,142.4885,10,4.5,"255km N of Chichi-shima, Japan",1580871052,25
dc3018146cd4c21b0dd650edfcf94494,1993-01-15,1993-06-04,Japan,Commercial,Public,804448,5,93,98850,Athena,2,61,-62,2,903483,2020,2,5,01:00:49,43.3158,146.1061,61.3,4.7,"43km E of Nemuro, Japan",1580864449,29
a31851c142f064f9277e654c9fa767e7,2013-03-20,2013-06-03,Japan,Private,Industrial,306047,10,43,97923,Athena,4,2,-68,5,120334,2020,2,4,21:35:13,36.6368,141.9881,35,4.3,"108km ESE of Iwaki, Japan",1580852113,24
8f0b079e4728f34438f3edc169d06a96,2020-09-26,2021-05-05,Japan,Private,Public,914023,6,90,42535,Athena,2,97,-89,3,760728,2020,2,3,23:37:50,27.2526,142.9893,10,4.4,"78km ENE of Chichi-shima, Japan",1580773070,11
d01bca2db8633fd7468f28443f4b2b4e,2000-07-23,2001-03-26,Japan,Commercial,Public,118257,7,35,94790,Athena,2,42,-79,1,825654,2020,2,3,19:54:04,42.7919,145.5391,35,4,"59km S of Nemuro, Japan",1580759644,19
bc4df945da5321fdcba551ca60adb2cc,1999-12-16,2000-03-27,Japan,Private,Residential,831241,4,52,26765,Athena,1,-52,-78,3,393133,2020,2,3,16:47:58,24.1551,142.906,34,4.5,"173km ESE of Iwo Jima, Japan",1580748478,22
